    1   24.109351   22.814228   20.534348   78.989213     2.423170   101.649547
    2   28.563443   22.814228   17.780376   78.893695     2.365243   112.778510
    3   28.563443   22.814228   23.288320   78.928264     2.377167   114.015383
    4   19.655257   22.814228   17.780376   78.897743     2.381993   112.943620
    5   19.655257   22.814228   23.288320   78.932669     2.368708   114.212356
    6   21.355380   27.268320   20.534348   78.919643     2.385727   113.702544
    7   26.863323   27.268320   20.534348   78.917941     2.390557   113.592471
    8   21.355380   18.360134   20.534348   78.916394     2.383662   113.612748
    9   26.863323   18.360134   20.534348   78.914792     2.389650   113.505571
   10   24.109351   20.060256   24.988440   78.927861     2.372655   113.514261
   11   24.109351   25.568199   24.988440   78.948824     2.376261   114.244219
   12   24.109351   20.060256   16.080254   78.914962     2.399548   113.360739
   13   24.109351   25.568199   16.080254   78.929819     2.384373   114.073317
   14   32.952230   22.814228   15.069670   79.061363     2.409546  3347.286110
   15   33.305342   22.814228   20.534348   78.992899     2.556181  1359.865397
   16   32.952230   22.814228   25.999026   79.090563     2.442943  1252.500742
   17   15.266472   22.814228   15.069670   79.060372     2.415098  3357.963194
   18   14.913360   22.814228   20.534348   78.990236     2.556384  1392.429634
   19   15.266472   22.814228   25.999026   79.088585     2.400918  1277.762503
   20   18.644673   31.657107   20.534348   79.064794     2.430383  3020.430038
   21   24.109351   32.010219   20.534348   79.011076     2.565241  1188.719214
   22   29.574029   31.657107   20.534348   79.059922     2.424445  3026.582541
   23   18.644673   13.971349   20.534348   79.063109     2.433228  3312.644968
   24   24.109351   13.618237   20.534348   79.010456     2.566657  1186.598860
   25   29.574029   13.971349   20.534348   79.055708     2.428433  3315.260651
   26   24.109351   17.349550   29.377227   79.102011     2.340248   211.070830
   27   24.109351   22.814228   29.730339   79.030867     2.544847   133.741629
   28   24.109351   28.278906   29.377227   79.098482     2.363773   194.026890
   29   24.109351   17.349550   11.691469   79.046591     2.422483  2192.591049
   30   24.109351   22.814228   11.338357   79.021144     2.570232   861.257740
   31   24.109351   28.278906   11.691469   79.038739     2.417223  2238.853585
   32   28.706373   19.972441   27.972890   79.066208     2.513967   221.220722
   33   28.706373   25.656013   27.972890   79.062653     2.503424   181.403252
   34   28.706373   19.972441   13.095806   79.009034     2.492817  1186.396094
   35   28.706373   25.656013   13.095806   79.047362     2.513863  1145.309887
   36   19.512330   19.972441   27.972890   79.067621     2.506518   221.226516
   37   19.512330   25.656013   27.972890   79.061584     2.506162   180.059202
   38   19.512330   19.972441   13.095806   79.009627     2.507031  1192.861436
   39   19.512330   25.656013   13.095806   79.046657     2.506964  1146.816149
   40   31.547893   27.411249   17.692561   79.032420     2.514243  1822.832565
   41   31.547893   27.411249   23.376133   79.059153     2.504027   839.842743
   42   16.670809   27.411249   17.692561   79.033593     2.512142  1821.978051
   43   16.670809   27.411249   23.376133   79.059346     2.507421   837.574659
   44   31.547893   18.217206   17.692561   79.020870     2.505711  1904.020115
   45   31.547893   18.217206   23.376133   79.066607     2.511275  1260.541867
   46   16.670809   18.217206   17.692561   79.021570     2.509102  1901.245116
   47   16.670809   18.217206   23.376133   79.066226     2.494546  1264.206140
   48   21.267564   30.252770   25.131369   79.065546     2.507499   545.339452
   49   26.951137   30.252770   25.131369   79.064161     2.501607   553.777418
   50   21.267564   15.375686   25.131369   79.046935     2.510039   652.875010
   51   26.951137   15.375686   25.131369   79.046916     2.518096   650.856038
   52   21.267564   30.252770   15.937327   79.029813     2.513695  1468.087463
   53   26.951137   30.252770   15.937327   79.029249     2.508074  1458.948505
   54   21.267564   15.375686   15.937327   79.040877     2.500260  1521.878415
   55   26.951137   15.375686   15.937327   79.039206     2.505085  1519.561088
   56   20.425439   11.943271   40.020427   34.106441     2.065667  3107.138620
   57   17.362684   16.978363   39.604535   34.099747     2.078898  2161.816947
   58   14.308617   22.253022   39.222095   34.097563     2.123862  1743.950755
   59   11.480267   27.332045   39.151871   34.154868     2.195861  2799.021033
   60   27.868077   11.932377   40.047078   34.107371     2.093380  3185.942220
   61   24.152651   17.257134   41.171146   34.375414     2.199556  1065.086924
   62   20.932656   22.577436   40.461439   34.423488     2.263863   462.489219
   63   17.782160   27.927068   40.712215   34.377245     2.194770  1145.086844
   64   15.010188   33.710131   39.100425   34.122609     2.144325  4623.093368
   65   30.943101   16.957228   39.631553   34.101076     2.104675  2125.443604
   66   27.378969   22.566176   40.477152   34.426034     2.242952   527.872600
   67   24.148845   28.087832   40.370718   34.431064     2.260796   487.458417
   68   20.898283   33.784808   39.284987   34.041883     2.044103  1388.351139
   69   33.992338   22.209172   39.294997   34.060762     2.054442  1727.080615
   70   30.536115   27.897667   40.781023   34.378054     2.195279  1157.884282
   71   27.427929   33.776610   39.331930   34.082704     2.092287  1388.968127
   72   36.860859   27.296828   39.259839   34.131879     2.161515  2846.532029
   73   33.327409   33.673655   39.242021   34.138794     2.144253  4250.817687
   74   20.574133   11.338357   35.661793   34.147859     2.089178  1684.592425
   75   17.687909   16.661498   35.273350   34.075599     2.111379   901.040451
   76   14.452981   22.354997   34.879237   34.062517     2.079017   682.441205
   77   11.338357   27.462339   34.765120   34.096768     2.049231  1784.480804
   78   27.772078   11.338792   35.684346   34.139505     2.129070  1795.511280
   79   24.163528   16.738836   34.133719   34.270316     2.171894   163.330998
   80   21.026715   22.306346   34.113096   34.349177     2.241370   152.882750
   81   17.961723   27.810513   33.416477   34.345396     2.192833   213.761826
   82   15.066474   33.718645   34.722192   34.091286     2.092235  2327.282782
   83   30.638279   16.609283   35.300146   34.068359     2.084752   927.961997
   84   27.316242   22.294385   34.131365   34.356854     2.254122   155.032071
   85   24.191744   28.050731   34.155331   34.305351     2.193026   143.425159
   86   20.914133   33.734986   34.946393   34.120535     2.153366   528.880637
   87   33.898745   22.340797   34.953733   34.102725     2.147325   695.528309
   88   30.421439   27.817713   33.492203   34.345627     2.192312   219.135128
   89   27.480298   33.720804   34.988340   34.082081     2.110958   520.335494
   90   37.033830   27.454926   34.873657   34.119066     2.083509  1822.287993
   91   33.366068   33.742417   34.862836   34.081059     2.094290  2809.457694
   92   24.157742   13.890123   37.849674   41.168316     2.097471   118.728247
   93   21.424519   18.817480   37.463062   41.216931     2.085111   103.178983
   94   18.072576   24.691781   37.123552   41.246535     2.126742   102.871937
   95   15.227393   29.395401   36.999630   41.197988     2.103689   109.288036
   96   26.902464   18.808918   37.471556   41.252443     2.115566   104.314473
   97   24.166929   24.307471   37.268823   41.225668     2.133821   101.678514
   98   20.704533   29.362251   37.144834   41.222140     2.111770   102.790831
   99   30.261615   24.674836   37.172229   41.247327     2.129898   103.129740
  100   27.645912   29.352432   37.190221   41.216118     2.122844   102.055080
  101   33.128779   29.382820   37.101406   41.194255     2.098933   110.049858
