    1   23.583687   22.615843   20.445002   47.023786     2.424549   101.173417
    2   28.030163   22.615843   17.697149   46.940647     2.370970   111.456083
    3   28.030163   22.615843   23.192854   46.930409     2.388397   110.935993
    4   19.137208   22.615843   17.697149   46.938446     2.383660   111.348578
    5   19.137208   22.615843   23.192854   46.932573     2.385763   111.005726
    6   20.835834   27.062320   20.445002   46.929626     2.389706   110.837205
    7   26.331539   27.062320   20.445002   46.942256     2.392219   111.432839
    8   20.835834   18.169365   20.445002   46.926440     2.393295   110.709362
    9   26.331539   18.169365   20.445002   46.944651     2.398828   111.566493
   10   23.583687   19.867991   24.891478   46.937729     2.380104   110.738417
   11   23.583687   25.363696   24.891478   46.967613     2.401217   111.897723
   12   23.583687   19.867991   15.998523   46.938617     2.391393   111.020253
   13   23.583687   25.363696   15.998523   46.956919     2.417281   111.970361
   14   32.426896   22.615843   14.979972   47.043590     2.443022  3459.560781
   15   32.690330   22.615843   20.445002   46.974888     2.531096  1288.171982
   16   32.426896   22.615843   25.910029   47.032003     2.432828  1225.156874
   17   14.740477   22.615843   14.979972   47.041992     2.424383  3547.357143
   18   14.477042   22.615843   20.445002   46.976498     2.529174  1274.701950
   19   14.740477   22.615843   25.910029   47.035798     2.403875  1467.518649
   20   18.118657   31.459053   20.445002   47.045998     2.425415  3219.320042
   21   23.583687   31.722487   20.445002   46.972793     2.532494  1116.214074
   22   29.048714   31.459053   20.445002   47.038746     2.439080  3165.314979
   23   18.118657   13.772634   20.445002   47.043717     2.426708  3515.036041
   24   23.583687   13.509198   20.445002   46.972520     2.529362  1072.805474
   25   29.048714   13.772634   20.445002   47.035418     2.422789  3455.809743
   26   23.583687   17.150814   29.288211   47.019425     2.255801   213.059518
   27   23.583687   22.615843   29.551645   46.903948     2.332403   126.553210
   28   23.583687   28.080871   29.288211   47.015382     2.227050   187.612897
   29   23.583687   17.150814   11.601792   47.040873     2.429037  2284.608538
   30   23.583687   22.615843   11.338357   46.965477     2.515859   731.301247
   31   23.583687   28.080871   11.601792   47.047832     2.408043  2297.192383
   32   28.136413   19.802079   27.811965   46.983702     2.496389   213.559269
   33   28.136413   25.429606   27.811965   46.977487     2.512327   173.201474
   34   28.136413   19.802079   13.078037   46.987358     2.495673  1156.249354
   35   28.136413   25.429606   13.078037   47.031323     2.508088  1133.086479
   36   19.030960   19.802079   27.811965   46.999489     2.508079   226.326162
   37   19.030960   25.429606   27.811965   46.982038     2.520856   176.240657
   38   19.030960   19.802079   13.078037   46.981425     2.498748  1185.493501
   39   19.030960   25.429606   13.078037   47.027119     2.499096  1141.733333
   40   30.950650   27.168570   17.631237   47.029396     2.512733  1734.132873
   41   30.950650   27.168570   23.258764   47.006847     2.505751   783.263723
   42   16.216722   27.168570   17.631237   47.031872     2.506295  1772.381253
